,Date,Title,Article_Link,Article
250,2013-09-12 23:49:00,"
											New iPhone app in US targets child predators										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Ftech%2F369430%2Fnew-iphone-app-in-us-targets-child-predators&contentId=news369430,"The US Department of Homeland Security enlisted smartphone users in its fight against child pornography Thursday with an iPhone app intended to make it easier to report suspected child predators. The Operation Predator app from the US Immigration and Customs Enforcement (ICE) branch of the Department of Homeland Security appears on an iPhone in Washington, DC on September 12, 2013.	 The ""Operation Predator"" app lets informants submit information via email or a telephone tip line, and also includes a run-down of the nation's most-wanted alleged child sex offenders. It is free to download via iTunes, albeit with a warning that it is not for persons under the age of 17, presumably the group most vulnerable to child sex crimes. ""When children are being sexually abused and exploited, it's a race against the clock to rescue the child and bring the predator to justice,"" said John Sandweg, acting director of US Immigration and Customs Enforcement (ICE), the Homeland Security unit behind the app. ""These investigations are one of our highest priorities and, in today's world, we need to be technologically savvy and innovative in our approach,"" he said. Topping the app's list of nine fugitive suspects was one ""John Doe,"" an unnamed white male aged 45 to 55, ""wanted for production of child pornography,"" who could be living ""anywhere in the world."" ICE said the unidentified man appears in glasses and a beard in video files seen by ICE agents in Los Angeles earlier this year sexually abusing a girl aged between 10 and 12 in a wood-panelled room. Other suspects -- all wanted for making, distributing or owning child pornography -- include a 35-year-old Indian national who allegedly helped run an Internet bulletin board for child-porn purveyors. ICE said its app would be available for non-Apple devices ""in the near future."" The Federal Bureau of Investigation (FBI) offers a Child ID app for iPhone and Android devices that enables parents to report missing youngsters. There is no official app with the FBI's well-known lists of most-wanted criminals and terrorists, but private app developers have come out with their own versions, including one that also includes a catalog of missing children."
251,2013-09-11 16:42:00,"
											Paedophile arrested in Thailand dies										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fthailand%2Fgeneral%2F369192%2Fchild-abuser-extradited-from-thailand-dies-in-mexico&contentId=news369192,"GUADALAJARA, Mexico - A 78-year-old US man serving prison time in Mexico for child sex abuse died Tuesday of an unspecified illness in a private hospital, officials said. Thomas White, who was extradited from Thailand in 2005 and sentenced to seven years in prison in 2007, died in a private hospital in the Pacific coast town of Puerto Vallarta, said the Jalisco state prosecutor's office. The prosecutor's office said in a statement that he died after ` ""the aggravation of several illnesses from which he had suffered for a while"". White fled to Thailand in 2001 after Jalisco authorities sought his arrest for child rape and child pornography. He  was arrested and subsequently extradited and sentenced for the rape of a minor in Puerto Vallarta. He also faced a US extradition request, wanted by authorities in San Francisco for sexually abusing minors and child sex tourism. Mexico is preparing to return his body to his relatives."
252,2013-08-30 05:49:00,"
											Dozens arrested in Taiwan in child porn crackdown										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F367143%2Fdozens-arrested-in-taiwan-in-child-porn-crackdown&contentId=news367143,"Police in Taiwan arrested 45 suspects in the island's biggest ever crackdown on child pornography, officials said Thursday. A police officer stands by a police car while on duty in Taipei on February 20, 2012. Police in Taiwan arrested 45 suspects in the island's biggest ever crackdown on child pornography, officials said Thursday. The clampdown last week targeted more than 50 locations as part of efforts to break up an international child pornography ring, in an operation codenamed ""Angel Action,"" the Criminal Investigation Bureau said. All the suspects were released after initial interrogation but would face further questioning by prosecutors, Yang Yuan-ming, deputy commissioner of the bureau, told reporters. Anyone found guilty of distributing child pornography in Taiwan faces up to three years in jail and a fine of up to Tw$5 million ($165,000). The Taiwan chapter of End Child Prostitution, Child Pornography & Trafficking of Children for Sexual Purposes (ECPAT) hailed the operation as ""a big success."" The crackdown came after ECPAT Taiwan last year tipped off US authorities about two pornographic websites set up in the United States. The websites have carried child pornography since 2007, with each attracting at least one million paid members, Lee Li-feng, secretary-general of ECPAT Taiwan, told AFP."
253,2013-08-13 04:49:00,"
											New York launches Bitcoin probe, eyes new rules										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F364343%2Fnew-york-launches-bitcoin-probe-eyes-new-rules&contentId=news364343,"A New York regulator Monday announced a probe into virtual currencies like Bitcoin, saying they could be used by drug traffickers and gun runners and threaten US national security. A pile of Bitcoin slugs sit in a box on April 26, 2013 in Sandy, Utah. A New York regulator Monday announced a probe into virtual currencies like Bitcoin, saying they could be used by drug traffickers and gun runners and threaten US national security. As part of the probe, according to a person familiar with the matter, the New York Department of Financial Services has sent subpoenas seeking information assistance from 22 companies investing or trading in Bitcoins, an online currency not tied to any one country or regulator that exploded in popularity earlier this year. The subpoenas included major venture capital groups as well as money exchange and transfer firms that have adopted the virtual currency. Benjamin Lawsky, state superintendent of financial services, said in the announcement Monday that while the state had an interest in supporting innovation in the financial sector, it had to ""ensure that consumers and our national security remain protected."" ""We have also seen instances where the cloak of anonymity provided by virtual currencies has helped support dangerous criminal activity, such as drug smuggling, money laundering, gun running, and child pornography."" ""If virtual currencies remain a virtual Wild West for narcotraffickers and other criminals, that would not only threaten our country's national security, but also the very existence of the virtual currency industry as a legitimate business enterprise."" Lawsky said the aim is to ""bring virtual currencies out of the darkness and into the light of day"" to protect the public.. He said that preliminary inquiries suggest that virtual currency exchangers may be engaging in ""money transmission,"" an activity licensed and regulated by the department. But, as it reviews the various issues surrounding them, the department will weigh whether to issue specific regulatory guidelines on virtual currencies. One goal would be to make sure that consumers are correctly serviced in their virtual currency trades and redemptions, he said. Secondly, the department will aim at rooting out illegal activity from the industry -- preventing it from ""serving as a money changer of choice for terrorists, drug smugglers, illegal weapons dealers,"" and others. He also stressed that the review would help protect venture capital firms as they show rising interest in the sector. According to a source familiar with the matter, subpoena recipients included Google Ventures; the Andreessen Horowitz venture capital fund; Founders Fund launched by PayPal cofounder Peter Thiel; and Winklevoss Capital Management led by the Winklevoss twins, famous for their feud with Facebook founder Mark Zuckerberg. Also on the list were online payments firm Dwolla, and a number of trading firms focused on Bitcoins."
254,,404,https://search.bangkokpost.com/track/visitAndRedirect?href=http%3A%2F%2Fwww.bangkokpost.com%2Flifestyle%2Fculture-social%2F364330%2Fa-guiding-light&contentId=news364330,
255,2013-08-10 17:49:00,"
											Abbott vows to be Australia's 'PM for Aborigines'										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F364017%2Fabbott-vows-to-be-australia-pm-for-aborigines&contentId=news364017,"Australian conservative leader Tony Abbott pledged Saturday to spend one week every year in a remote indigenous community if elected, saying he wanted to be the ""prime minister for Aboriginal affairs"". Australian opposition leader Tony Abbott delivers a speech in Beijing, on July 24, 2012. Abbott has pledged to spend one week every year in a remote indigenous community if elected, saying he wanted to be the ""prime minister for Aboriginal affairs"".	 Abbott said he wanted to make Australia's most disadvantaged minority his top priority were he to win national elections on September 7, unveiling a new policy to promote private ownership of some communal Aboriginal land. ""It is all very well having the right to live on your land, having the right to walk over your land, having the right if necessary to exclude people from your land,"" Abbott told a community meeting in Nhulunbuy, part of central Australia's Arnhem Land. ""But land has to be an economic asset as well as a spiritual asset, and I will do whatever I humanly can in government to bring this about."" Abbott said he wanted to be the ""prime minister for Aboriginal affairs"" and described the gulf between indigenous and non-indigenous Australians as a ""lack of engagement"". He pledged to spend one week of every year living in a remote community, starting with Nhulunbuy, and said he would bring responsibility for Aboriginal issues into the prime minister's department, also appointing a former heavyweight from the rival Labor party, Warren Mundine, to spearhead his efforts. As well as private ownership of land Mundine flagged an end to the system of permits issued by Aboriginal custodians governing access to cultural lands in order to attract development and jobs under an Abbott administration. Of his annual plan to stay in an Aboriginal settlement, Abbott said: ""I know there will be people who say you can't do that, you're goofing off, you're not doing your job. ""The fact is if these places are home to the first Australians why shouldn't they be home to the prime minister of our country?"" Abbott also pledged a referendum on recognising Aborigines in the constitution within his first year in office -- a policy proposed by Labor but shelved earlier this year due to lack of community engagement. In an interview with The Australian newspaper ahead of his policy announcement Abbott likened some impoverished Aboriginal communities to ""Somalia without guns"". Abbott's conservatives launched a controversial military-led intervention to tackle pornography, alcohol and child abuse in central Australia's remote Aboriginal communities when they were last in office, and resisted a national apology to the nation's original inhabitants for wrongs committed since British settlement in 1788. Several conservative lawmakers walked out of parliament when Prime Minister Kevin Rudd went on to deliver such an apology -- an historic moment in race relations in Australia -- upon taking office in 2008. Aborigines, the most disadvantaged Australians, are believed to have numbered around one million at the time of British settlement. There are now just 470,000 out of a total population of 23 million, and they suffer disproportionate levels of disease, imprisonment and social problems as well as significantly lower education, employment and life expectancy. Rudd welcomed Abbott's appointment of Mundine, who he described as a personal friend, and said tackling indigenous issues ought to be above politics. ""We are judged by the rest of the world on these questions and rightly so, and we will be judged by our children as to whether we have got this right,"" he said. At the time of the 2008 apology Labor launched national ""Closing the Gap"" targets on health, education, mortality and imprisonment, with progress reported annually to parliament. Moderate improvement has been seen on some measures."
256,2013-08-02 04:49:00,"
											Russia web piracy law goes into effect despite protests										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F362694%2Frussia-web-piracy-law-goes-into-effect-despite-protests&contentId=news362694,"Russian legislation aimed at battling pirated video content online went into effect Thursday despite complaints by the industry against the alleged crackdown on free Internet. Russian legislation aimed at battling pirated video content online went into effect Thursday despite complaints by the industry against the alleged crackdown on free Internet. Branded the ""Russian SOPA"" after the US anti-piracy initiative, the law makes it easier to block websites that post or link to copyright video content without permission. Copyright holders would have to provide documents to the Moscow City Court for a court order before contacting Russia's communications watchdog Roskomnadzor to block the offender. Companies in the industry have lambasted the law, saying the measure makes it possible for anyone to block any website with ease and was put together without taking any suggestions from experts into account. Roskomnadzor announced the launch of the new register online where copyright holders can file complaints against violating webpages. The register's website (nap.rkn.gov.ru) would not open Thursday morning, possibly due to an overload or an attack. Google has called the law a ""time bomb"" for the Internet, and Yandex, the most popular search engine in Russia, said it ""is directed against the logic of the Internet,"" not copyright violators. ""The new law makes it possible to shut down unwanted Internet resources by linking any piracy video to the website and submitting a lawsuit"", and the ""lack of clear wording"" leaves ample room for abuse, VTB Capital said in a note to clients Thursday. Russian television on Thursday hailed the new law as a measure to fight piracy. ""Bad luck for lovers of freebies,"" Channel One called it on its newscast. Popular webpages in Russia have launched a formal petition on a government website to push the authorities to reconsider the so-called ""Russian SOPA,"" which gathered over 60,000 signatures by Thursday. ""Vote and share, otherwise tomorrow you will be able to open VKontakte only with the written sanction of a policeman,"" wrote anti-Kremlin protest leader Alexei Navalny, referring to Russia's most popular social network. Marginalised by state television, Navalny has built up much of his popularity through the web. He called on all Internet users to ""start a political campaign to defend our right to information and access to the web without censorship."" The website popular with tech professionals Habrahabr.ru called on popular web pages to block themselves in an Internet strike for one day Thursday. Popular website Lurkmore.to had a black screen up saying ""Blocked by Roskomnadzor decision"" in a protest. Russia has been phasing in a number of measures that observers say aim to severely limit freedom of expression on the web. The Russian parliament plans to expand the piracy law to include music later this year. A new measure banning the media from using expletives also went into effect in April. In July the online publication Lenta.Ru said that authorities demanded blocking three articles, including an interview with a language professor about the origins of Russian obscene words. Last year another law went into force that allows the blocking of websites with content that contain child pornography, calls to commit suicide or information on drug use. That law was also criticised by the industry as containing wording that can be exploited. In November, the authorities briefly put the entire YouTube service onto the blacklist due to what they later said was a ""technical mistake."""
257,2013-07-18 00:00:00,"
											ETDA starts drive to clean up internet										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fbusiness%2F360405%2Fetda-starts-drive-to-clean-up-internet&contentId=news360405,"The Electronic Transactions Development Agency (ETDA) has joined forces with seven private internet-related organisations to set up self-regulation in online communities in a bid to tackle the spread of illegal online content. Director Surangkana Wayuparb said the move is the first of its kind in the country's cyber community to create a code of conduct for faster and transparent processes. The ETDA yesterday signed a memorandum of understanding with the PKI Association, Thailand Information Security Association, Internet Foundation for the Development of Thailand, Thailand ISP Association, Thai e-Commerce Association, Google Asia Pacific as well as eBay. Mrs Surangkana said the self-regulated community is intended to create clearer measures for how to deal with illegal online content, particularly pornography, terrorism, drugs, deception including spam and phishing, and intellectual property rights. She said the sector has lacked a common agreement and standards to categorise which content is illegal. ""We are working to settle details of the code of conduct within one year,"" Mrs Surangkana said, adding that illegal content must be removed within 15 days of the code's implementation. The broadcasting and radio sectors have self-regulation and industry regulators overseeing content, but no specific organisation is responsible for content in the online community. she said. Anan Kaewruamwong, chairman of the Thailand ISP Association, said the collaboration represents up to 90% of content providers. In the past four years, at least 50,000 web addresses were required to remove illegal content, mostly pornography or content that was considered a risk to national security. Srida Tanta-atipanit, manager of the Internet Foundation for the Development of Thailand, said the foundation had received up to 300 requests from international organisations in the past three years to remove child pornography hosted in Thailand."
258,2013-07-17 17:23:00,"
											Crack down on illegal online content										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fthailand%2Fpolitics%2F360319%2Fservice-providers-to-fight-illegal-internet-content-via-self-regulation&contentId=news360319,"The Electronic Transactions Development Agency (ETDA) is joining forces with seven major online service providers to introduce new guidelines for tackling the spread of illegal content on the internet. Students using computers at the innovation learning centre in Buri Ram's Nang Rong district. The Electronic Transactions Development Agency is joining forces with online service providers to stem the spread of illegal content on the web. (Photo by Pattarapong Chatpattarasill) The move is the country's first attempt to create a transparent code of conduct for stemming illegal content on the web, said ETDA director Surangkana Wayuparb. The ETDA on Wednesday signed a memorandum of understanding with the PKI Association, Thailand Information Security Association, Internet Foundation for the Development of Thailand, Thailand ISP Association, Thai e-Commerce Association, Google Asia Pacific and eBay Inc. Mrs Surangkana said the organisations would form a self-regulated online community, which will create and promote clear procedures on how to deal with illegal online content, particularly related to pornography, terrorism and drugs, as well as deception, spam and phishing, and intellectual property rights. She said there had been no common agreement or standards to deal with such content in the past, or to help providers categorise exactly what is and is not legal. “We are working to settle the details of the code of conduct within one year,” Mrs Surangkana said. She added that providers would have a responsibility to remove illegal content within 15 days after the code of conduct is implemented. Currently, providers are not required to remove illegal content from websites within a designated time limit. In the broadcasting and radio sectors, Mrs Surangkana said industry-regulation is already successful. But the online community has yet to follow suit. Anan Kaewruamwong, chairman of the Thailand ISP Association, said the collaboration represents up to 90% of local content providers in the country. In the past four years, at least 50,000 Thai URLs or web addresses, were required to remove illegal content, mostly relating to pornography or content that posed a risk to national security. Srida Tanta-atipanid, manager of Internet Foundation for the Development of Thailand, said the foundation had received around 300 requests from overseas organisations asking it to remove child pornography hosted on Thai websites over the past three years."
259,2013-07-16 14:51:00,"
											US nets 255 online paedophiles										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F360109%2Fthais-among-paedophile-suspects-arrested-in-us-operation&contentId=news360109,"WASHINGTON - US authorities announced the arrest of 255 people in a massive sweep against suspected paedophiles. Immigration and Customs Enforcement director John Morton said Operation iGuardian targeted online sexual abusers as well as perpetrators who possess, produce or trade child pornography. In a statement, he said the five-week operation rescued 61 child victims. Most of those arrested were from the United States, with additional arrests in Thailand, Brazil, Canada, Israel, Mexico, the Phillipines, Singapore and South Korea. Mr Morton said 17 of those arrested held positions of trust, including nine teachers and three clergy members. ""Protecting our youth in the digital age requires all of us to be on the lookout for child predators abusing and extorting victims online,"" Morton said. ""Children and parents need to understand that not everyone online is who they say they are."" Mr Morton said the investigation reflected the growth of child ""sextortion"", in which predators groom minors to send them graphic images and then blackmail them into performing sex or sending more explicit photos. ""Child abusers prowl social media looking for opportunities to force young people into sexual exploitation through guile, deceit and extortion,"" he said. ""We want children to know that it's wrong for any adult to solicit or pressure them for sex and that the law is on their side."""
260,2013-07-11 17:49:00,"
											Pope widens criminal punishment for child abuse in Vatican										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F359414%2Fpope-widens-criminal-punishment-for-child-abuse-in-vatican&contentId=news359414,"Pope Francis on Thursday bolstered criminal legislation against child abuse in the Vatican and increased criminal liability for employees of the tiny city state in a legislative overhaul. Pope Francis leads a mass during a visit to the Italian island of Lampedusa, on July 8, 2013. Pope Francis has bolstered criminal legislation against child abuse in the Vatican in an overhaul of laws that apply to the clergymen and lay people who work in the tiny city state.	 The Vatican said in a statement that the pope's decree included ""a broader definition of the category of crimes against minors"" including child prostitution, sexual acts with children and child pornography. The new laws are part of an introduction of forms of crime indicated in international conventions that the Vatican has already ratified including against racism and war crimes and on children's rights. ""While many of the specific criminal offences included in these laws are undeniably new, it would however be incorrect to assume that the forms of conduct thereby sanctioned were previously licit,"" said Monsignor Dominique Mamberti, who is in charge of relations between the Holy See and other states. ""These were indeed punished, but as broader, more generic forms of criminal activity,"" it added. Francis also increased cooperation with other states against money laundering and terrorism in a continuation of reforms begun by his predecessor, Benedict XVI, to get the Vatican in line with international legislation. The new norms also introduce the administrative responsibility of Vatican departments -- a potentially radical change that would complement his plans to root out corruption from the scandal-ridden Vatican bureaucracy. The pope's reform ""extends the reach of the legislation contained in these criminal laws to the members, officials and employees of the various bodies of the Roman Curia,"" the central body of the Catholic Church, Mamberti said. ""This extension has the aim of making the crimes included in these laws indictable by the judicial organs of Vatican City State even when committed outside the borders of the state,"" he said. The laws will come into force on September 1. The Vatican explained some of the provisions in its criminal code were ""rather dated"". Among the novelties is that life imprisonment will be outlawed and replaced with a maximum sentence of 35 years. There was also a direct consequence of the ""Vatileaks"" scandal last year when Benedict's butler Paolo Gabriele published confidential documents from Vatican offices alleging widespread corruption and mismanagement. Punishment will be increased for anyone stealing secret papers."
261,2013-07-07 23:19:00,"
											Pilot lifts lid on monk's depravity										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fthailand%2Fpolitics%2F358796%2Fmonk-depraved-life-revealed&contentId=news358796,"The hidden life of super luxury led by embattled monk Phra Wirapol Sukphol, better known as Luang Pu Nen Kham Chattiko, has been exposed by a pilot who used to find private jet rentals for the holy man. A message, claimed to be written by Bangkok Aviation Centre founder and CEO Piya Tregalnon, revealing the jet-setting monk's unusual wealth has been shared widely on social networks. Caught on film: The monk with a wad of US $100 bills (each worth about 3,000 baht), one of the acts that led Wg Cdr Piya Tregalnon to post photos and condemnation of Luang Pu Nen Kham Chattiko on his Facebook page. Wing Commander Piya Sunday confirmed he posted the message on his Facebook page. ""I have been wondering for three years why the monk has such large amounts of money and assets. He is not even a very famous monk,"" he said. ""When he came into the spotlight, I decide to speak out as I think his wealth is suspicious."" The Facebook post dates back three years ago, when Wg Cdr Piya was asked to find a seven-seat private jet for the monk to travel back and forth between Bangkok and Ubon Ratchathani. The monk always paid in cash — about 300,000 baht for each rental, Wg Cdr Piya said. The monk also showed interest in buying his own private jet, which can cost 500-700 million baht for a new plane and at least 100 million baht for a second-hand craft. The monk often travelled in a super luxury Maybach-brand car and boasted that he had a Mercedes-Benz S500, a BMW X6 and a Mini Cooper just for driving inside the temple compound. He also claimed to have a yacht, Wg Cdr Piya said. The monk also showed bundles of US$100 (3,129 baht) banknotes fully packed in his kitbag and claimed he also had gold bars inside, he said. He showed two chequebooks of US banks with his name printed on every cheque. The monk said he could withdraw more than $10 million for each cheque because he had a lot of money deposited in the banks, Wg Cdr Piya said. He said he distanced himself from Luang Pu Nen Kham after the monk asked him to buy a private jet in the US. The monk also used to ask the pilot to carry his kitbag when he passed immigration checkpoints. ""I am not afraid of being charged at all after revealing this issue. I wrote what I had seen with my own eyes. I do not want to see a person who exploited Buddhists' faith to obtain money to remain at large,"" the pilot said. Meanwhile, a former close aide of Phra Wirapol told the Department of Special Investigation Sunday the monk had drunk alcohol, taken illicit drugs and had sex with many teenage girls. Pol Lt Col Pong-in Intarakhao, chief of the agency's Security Crime Bureau, Sunday led a team of DSI investigators to interrogate witnesses in Si Sa Ket province. One of the witnesses, who was a former close aide of the monk, told the DSI the monk had brought his luxury cars to be repaired at his garage in Ubon Ratchathani. The monk also used the garage as a venue for drinking alcohol, viewing porn videos, taking drugs, and having sexual affairs with many young women, Pol Lt Col Pong-in said after interrogating the 56-year-old witness for about one hour. The monk is under investigation by the DSI for allegedly having intimate relationships with several women, with one of them claiming he had fathered her child. The Crime Suppression Division (CSD) will ask the Office of the Narcotics Control Board (ONCB) to investigate the sources of money and assets belonging to the monk. The division will tomorrow share information regarding the monk's finances with the ONCB secretary-general, deputy CSD chief Prasopchok Prommul said. Pol Col Prasopchok Sunday led a team of CSD police to search the house of the monk's parents in Ubon Ratchathani's Phibun Mangsahan district. However, Rath Sukphol and his wife Sudjai, the monk's parents, did not allow the search. A source said the house was worth about 100 million baht. The CSD team later went to search the monk's Santitham Baramee monastery, covering 28 rai in the same district. but could not enter as the gate was locked. Caught on film: Wing Commander Piya Tregalnon (right) posted this photo of himself with Luang Pu Nen Kham Chattiko during a charter flight."
262,2013-06-18 19:49:00,"
											Tablets thrust Thai classrooms into digital era										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Fworld%2F355725%2Ftablets-thrust-thai-classrooms-into-digital-era&contentId=news355725,"In a rural classroom in the Thai highlands, hill tribe children energetically slide their fingertips over tablet computer screens practising everything from English to mathematics and music. A student displays a picture of King Bhumibol Adulyadej on a tablet at the Ban San Kong school. In a rural classroom in the Thai highlands, hill tribe children energetically slide their fingertips over tablet computer screens practicing everything from English to mathematics and music.	 The disadvantaged students are part of an ambitious scheme by the kingdom to distribute millions of the handheld devices in its schools in a move supporters hope will boost national education standards. For opponents of the plan, however, it is an expensive gimmick designed to boost the popularity of the ruling party among parents -- and the next generation of voters. At Ban San Kong school in Mae Chan in the northern province of Chiang Rai, 90 children received a tablet computer last year as part of the ""One Tablet Per Child"" policy that was part of the government's election campaign in 2011. Previously the school had only a few desktop computers with limited Internet access. Now, with headphones over their ears for one hour a day during class, the students use the devices for activities including singing English songs, watching cartoons about the life of Thailand's revered King Bhumibol and playing math games. With the school year just beginning, and the new tablet content yet to arrive, they are left to revise their lessons of the previous year as their teacher Siriporn Wichaipanid sits and watches. She has received no specific training for using the tablets and seems at a bit of a loss. ""I have some knowledge. At home, I use an iPad,"" she said. But ""if I don't understand, I don't know how to teach the children"". For the students -- mostly from ethnic minority Akha hill tribe communities for whom Thai is not their mother tongue -- using the tablets has been a positive experience, according to the school. ""The students cannot speak Thai very well but they can hear sounds more clearly from the tablets and repeat them,"" said their teacher from the previous year, Wannawadee Somdang. ""Some of them dare not ask questions. It's easier when they listen to the tablets."" For now only two of the 90 students are allowed to take the computers with them after class to use in their homes, which often lack electricity. ""They don't have Wi-Fi and it's not convenient for them to charge the batteries. And most importantly their parents have no knowledge about the tablets,"" said school principal Uthai Moonmueangkham. But using devices that would normally be out of reach for the kingdom's poorest children is progress, even if it is only just one hour a day, he said. ""They have the same opportunities as those in the city,"" Uthai said. Reducing the ""education gap"" between the urban rich and rural poor is one aim of the project, said Surapol Navamavadhand, an advisor to the minister of information and communication technology. By the end of 2014, the government plans to distribute handheld computers to 13 million school children at a cost of about $100 each -- a total of $1.3 billion -- and then replace them every two years. About 850,000 Chinese-made devices have already been given out, and the government says it will soon launch a tender offer for another batch of about 1.7 million tablets, in what it has described as the world's largest handout of the devices for education. Experts warn that the computers offer no guarantee of an increase in education standards. The tablets are ""just another tool"" like a pencil, according to Jonghwi Park, an education technology specialist at UNESCO in Bangkok. ""It's not about what to use, it's about how to use it,"" she said, urging governments considering introducing new technology for learning to think hard about whether it will really help them achieve their goals. Critics of the Thai education system say much more radical changes are needed. ""If you want to deal with the education in Thailand, I can tell you that the whole system must be demolished,"" said Somphong Chitradub, an associate professor specialised in child education at Bangkok's Chulalongkorn University. ""Our classrooms are passive, tiring and boring,"" he said. Most Thai children are encouraged to memorise information and ""lack courage to express opinions"", he added. As a result, while other Asian nations fared well in the most recent global education survey by the Organisation for Economic Co-operation and Development in 2009, Thailand came about 50th out of 65 countries in the rankings for reading, maths and science. A mediocre performance compared with other nations that ""focus a lot on process of thinking"", admitted Rangsan Maneelek, an advisor to the education ministry. While the Thai education system places importance on whether the answer is right or wrong, other nations look at how students reached their conclusion, he said. But he added that the tablets would help by enabling students to ""surf the world for knowledge"". And if some people worry about the possibility of children using the computers to look at pornography or play violent video games, others stress the need to prepare students for the digital era. ""For the kids these days, one of the most important capacities... for them to live in the 21st century is to know how to integrate those devices into their life,"" UNESCO's Park said. ""Without those skills, they cannot get a job."""
263,2013-06-09 08:49:00,"
											British PM urges Google to boost fight against child porn										",https://search.bangkokpost.com/track/visitAndRedirect?href=https%3A%2F%2Fwww.bangkokpost.com%2Ftech%2F354187%2Fbritish-pm-urges-google-to-boost-fight-against-child-porn&contentId=news354187,"British Prime Minister David Cameron on Saturday demanded that Google and other search engines do more to rid the Internet of child pornography, warning that lives were being put at risk through the ""disgusting"" material available online. British Prime Minister David Cameron speaks in London on June 8, 2013. Cameron on Saturday demanded that Google and other search engines do more to rid the Internet of child pornography, warning that lives were being put at risk through the ""disgusting"" material available online.	 ""Internet companies and search engines make their living by trawling and categorising the web. So I call on them to use their extraordinary technical abilities to do more to root out these disgusting images,"" he said. Britain's culture minister Maria Miller, whose remit covers Internet safety, has summoned representatives of several online giants including Google and Facebook for talks on June 17, to hear what they are doing to police their content. There have been two high-profile trials over grisly child sex murders in Britain in recent weeks, and the killers of five-year-old April Jones and 12-year-old Tia Sharp were both found to have searched for child porn online. Cameron said there were ""encouraging signs"" that major websites were increasing support for organisations combating child pornography. ""But I want more action,"" he added. ""The time for excuses and blame is over -- we must all work together. The safety of our children is at stake -- and nothing matters more than that."" Google has insisted that it takes appropriate action to remove illegal and extreme material from its search results. ""Google has a zero-tolerance policy on child sexual abuse images,"" the search engine says on a Frequently Asked Questions page. ""We prohibit any advertising related to child sexual abuse images. When we become aware of child sexual abuse images or child pornography anywhere in our search engine results or hosted on our site(s), we remove them and report the incident to the appropriate authorities."""
